Year,Term,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,CRN,Section,Start Time,End Time,Days of Week,Room,Building
2018,Spring,PS,100,17,26,21,16,21,9,4,9,2,0,2,2,1,2,"Ksiazkiewicz, Aleksander",37971,AL1,03:00 PM,03:50 PM,MW,103,Mumford Hall
2018,Spring,PS,100,2,13,16,10,3,3,3,3,0,1,0,0,9,1,"Brennan, Bernard J",68005,ONL,ARRANGED,,,,
2018,Spring,PS,101,13,37,22,11,23,12,5,8,3,2,0,3,6,0,"Sin, Gisela",38041,AL1,04:00 PM,04:50 PM,MW,114,David Kinley Hall
2018,Spring,PS,191,1,15,13,1,0,0,2,0,0,0,0,1,0,0,"Hinchliffe, Joseph",68541,PRO,ARRANGED,,,,
2018,Spring,PS,201,2,28,13,7,15,13,5,9,1,1,3,1,5,1,"Wong, Cara J",38759,AL1,10:00 AM,10:50 AM,MW,2,Education Building
2018,Spring,PS,220,4,38,0,5,57,0,1,29,0,1,10,0,8,1,"Ashley, Jeffrey S",46278,FM2,06:00 PM,07:20 PM,T,101,Armory
2018,Spring,PS,231,6,13,8,10,6,8,6,3,2,2,2,3,1,1,"Chaudoin, Sarah J",66910,SC1,03:30 PM,05:50 PM,M,404,David Kinley Hall
2018,Spring,PS,280,0,12,17,16,26,20,12,14,2,5,3,1,1,1,"Grossman, Nicholas",63493,AL1,08:00 AM,08:50 AM,MWF,2258,Vet Med Basic Sciences Bldg
2018,Spring,PSYC,207,1,13,12,8,5,9,3,3,1,3,0,1,0,0,"Miller, Andrea L",59215,A,08:00 AM,04:00 PM,MTWRF,,
2018,Spring,THEA,101,31,7,2,2,1,0,0,0,0,0,0,0,1,0,"Miller, Mark T",59215,A,08:00 AM,04:00 PM,MTWRF,,
2018,Spring,UP,466,0,18,5,3,0,0,0,0,1,0,0,0,0,0,"White, Morgan B",59215,A,08:00 AM,04:00 PM,MTWRF,,
2018,Spring,VCM,625,0,35,0,0,1,0,0,1,0,0,0,0,0,0,"Whittington, Julia K",59215,A,08:00 AM,04:00 PM,MTWRF,,
2017,Fall,AAS,100,2,17,0,6,5,0,1,0,0,0,1,0,0,0,"Espiritu, Augusto F",69298,A2,03:30 PM,04:50 PM,TR,327,Gregory Hall
2017,Fall,AAS,100,1,5,6,1,3,4,0,1,1,0,2,1,3,0,"Paik, Angela N",69570,A3,03:30 PM,06:00 PM,MW,315,Gregory Hall
2017,Fall,AAS,100,10,7,2,2,2,1,0,1,0,0,0,0,1,0,"Sharif, Lila A",69634,A4,09:00 AM,11:50 AM,TR,325,David Kinley Hall
2017,Fall,AAS,100,5,14,1,3,3,1,2,2,0,0,0,1,2,0,"Lee, Alexander J",41758,AD1,10:00 AM,10:50 AM,T,106,David Kinley Hall
2017,Fall,AAS,100,5,11,6,3,3,0,0,2,2,0,0,0,1,0,"Lee, Alexander J",41758,AD1,10:00 AM,10:50 AM,T,106,David Kinley Hall
2017,Fall,AAS,100,7,5,6,4,3,2,4,2,1,1,0,0,0,0,"Kang, Yoonjung",47102,AD3,01:00 PM,01:50 PM,M,310,David Kinley Hall
2017,Fall,AAS,100,7,5,2,1,4,1,1,3,1,1,0,3,3,0,"Kang, Yoonjung",47102,AD3,01:00 PM,01:50 PM,M,310,David Kinley Hall
2017,Fall,AAS,100,9,9,1,2,1,1,0,1,0,0,0,1,0,0,"Chung, Ga Young",51249,AD5,03:00 PM,03:50 PM,M,310,David Kinley Hall
2017,Fall,AAS,100,4,8,6,4,3,0,1,0,0,0,0,0,0,0,"Chung, Ga Young",51249,AD5,03:00 PM,03:50 PM,M,310,David Kinley Hall
2017,Fall,ABE,100,0,37,0,0,4,0,0,1,0,0,0,0,1,0,"Green, Angela R",31263,B,01:00 PM,02:50 PM,R,131,Animal Sciences Laboratory
2017,Fall,ABE,223,0,24,9,3,5,3,3,1,0,0,0,1,0,0,"Grift, Tony E",58928,AB1,08:00 AM,09:50 AM,T,ARR,Agricultural Engr Sciences Bld
2017,Fall,ABE,224,1,23,9,6,4,0,0,0,0,0,0,0,1,0,"Bhattarai, Rabin",58932,AB1,08:00 AM,09:50 AM,T,248,Agricultural Engr Sciences Bld
2017,Fall,ABE,341,0,12,7,2,6,2,1,0,0,0,0,0,0,0,"Rausch, Kent D",57598,KR,11:00 AM,11:50 AM,MWF,204,Agricultural Engr Sciences Bld
2017,Fall,ABE,430,0,105,7,9,6,0,0,0,0,1,1,0,0,0,"Davidson, Paul C",64780,AB1,01:00 PM,02:50 PM,R,204,Agricultural Engr Sciences Bld
2017,Fall,ABE,436,1,6,4,5,7,4,1,1,0,0,0,0,0,0,"Wang, Xinlei",68450,XW1,04:00 PM,05:50 PM,M,272,Agricultural Engr Sciences Bld
2017,Fall,ABE,466,1,3,9,3,5,4,1,0,0,0,0,0,1,0,"Hansen, Alan C",31273,AB1,03:00 PM,05:50 PM,T,242,Agricultural Engr Sciences Bld
2017,Fall,ABE,488,2,6,6,5,0,1,0,1,0,0,0,0,0,0,"Singh, Vijay",57478,VS,01:00 PM,02:20 PM,TR,208,Agricultural Engr Sciences Bld
2017,Fall,ABE,498,3,9,2,3,5,1,0,0,0,0,0,0,0,0,"Chowdhary, Girish",46932,AB1,01:00 PM,02:50 PM,T,248,Agricultural Engr Sciences Bld
2017,Fall,ACCY,200,7,82,39,23,36,23,16,10,5,2,1,2,1,0,"Silhan, Peter A",29670,OL,ARRANGED,,,,
2017,Fall,ACCY,201,4,4,6,2,3,3,5,2,2,0,0,0,1,0,"Arends, Alyssa M",36478,AD1,08:00 AM,08:50 AM,F,2011,Business Instructional Fac
2017,Fall,ACCY,201,1,5,4,4,4,3,1,0,2,0,3,0,4,0,"Arends, Alyssa M",36478,AD1,08:00 AM,08:50 AM,F,2011,Business Instructional Fac
2017,Fall,ACCY,201,0,2,3,0,2,6,2,1,3,0,2,0,2,0,"Hennessy, Thomas J",36484,AD4,09:00 AM,09:50 AM,F,3009,Business Instructional Fac
2017,Fall,ACCY,201,3,4,5,3,2,1,3,1,1,0,0,0,2,1,"Kiesewetter, Nathalie A",36486,AD6,10:00 AM,10:50 AM,F,2011,Business Instructional Fac
2017,Fall,ACCY,201,1,3,3,5,0,3,0,1,6,0,2,0,1,0,"Leman, Grant W",36487,AD7,10:00 AM,10:50 AM,F,3057,Business Instructional Fac
2017,Fall,ACCY,201,3,7,4,3,2,6,2,1,1,0,0,0,2,1,"Kiesewetter, Nathalie A",36494,ADA,11:00 AM,11:50 AM,F,2011,Business Instructional Fac
2017,Fall,ACCY,201,2,6,7,2,2,5,3,1,1,0,2,0,1,0,"Leman, Grant W",36496,ADB,11:00 AM,11:50 AM,F,3057,Business Instructional Fac
2017,Fall,ACCY,201,3,5,1,2,3,6,0,2,2,0,1,0,5,0,"Christiansen, Ryan S",36499,ADC,08:00 AM,08:50 AM,F,3063,Business Instructional Fac
2017,Fall,ACCY,201,1,3,4,4,3,4,4,1,3,0,1,0,0,2,"Ye, Yina",36502,ADD,01:00 PM,01:50 PM,F,3009,Business Instructional Fac
2017,Fall,ACCY,201,2,6,6,4,4,4,2,2,2,0,1,0,0,0,"Mammen, Gilbert G",36506,ADE,12:00 PM,12:50 PM,F,2011,Business Instructional Fac
2017,Fall,ACCY,201,1,3,5,3,3,6,1,6,2,0,5,0,1,0,"Sylvestri, Ross J",36509,ADF,12:00 PM,12:50 PM,F,3057,Business Instructional Fac
2017,Fall,ACCY,201,0,6,2,1,1,6,1,2,4,0,2,0,2,0,"Christiansen, Ryan S",36516,ADH,09:00 AM,09:50 AM,F,3063,Business Instructional Fac
2017,Fall,ACCY,201,2,4,5,4,4,2,4,2,0,0,1,0,2,0,"Mammen, Gilbert G",36522,ADI,01:00 PM,01:50 PM,F,2011,Business Instructional Fac
2017,Fall,ACCY,201,1,5,5,1,2,1,4,1,5,0,5,0,1,1,"McDermott, John P",36526,ADJ,01:00 PM,01:50 PM,F,3057,Business Instructional Fac
2017,Fall,ACCY,201,6,3,2,0,3,4,1,1,1,0,2,0,5,2,"Ye, Yina",36536,ADL,02:00 PM,02:50 PM,F,2011,Business Instructional Fac
2017,Fall,ACCY,201,5,6,4,0,3,0,1,3,2,0,3,0,2,1,"McDermott, John P",36538,ADM,02:00 PM,02:50 PM,F,3057,Business Instructional Fac
2017,Fall,ACCY,201,1,4,5,0,5,4,0,7,2,0,0,0,0,1,"Sylvestri, Ross J",36543,ADN,02:00 PM,02:50 PM,F,3063,Business Instructional Fac
2017,Fall,ACCY,202,1,4,2,14,3,3,1,0,0,0,0,0,0,0,"Balkan, Alexander C",36552,AD1,08:00 AM,08:50 AM,F,3057,Business Instructional Fac
2017,Fall,ACCY,202,9,7,3,11,8,4,0,1,1,0,1,0,0,1,"Balkan, Alexander C",36552,AD1,08:00 AM,08:50 AM,F,3057,Business Instructional Fac
2017,Fall,ACCY,202,2,11,3,10,4,5,4,1,0,0,1,0,0,1,"Ducker, Merik R",36560,AD3,10:00 AM,10:50 AM,F,3063,Business Instructional Fac
2017,Fall,ACCY,202,4,9,1,13,10,2,2,1,2,0,1,0,0,1,"Ducker, Merik R",36560,AD3,10:00 AM,10:50 AM,F,3063,Business Instructional Fac
2017,Fall,ACCY,202,4,5,5,10,11,4,4,1,2,0,0,0,0,0,"Wu, Tony Y",36568,AD5,12:00 PM,12:50 PM,F,3063,Business Instructional Fac
2017,Fall,ACCY,202,1,11,0,12,11,4,1,3,1,0,0,0,0,0,"Wu, Tony Y",36568,AD5,12:00 PM,12:50 PM,F,3063,Business Instructional Fac
2017,Fall,ACCY,301,0,5,4,3,5,8,0,4,1,0,1,0,1,0,"Anderson, Spencer B",36577,AE1,08:00 AM,09:20 AM,MW,2063,Business Instructional Fac
2017,Fall,ACCY,301,3,9,7,1,3,3,2,1,0,0,0,0,0,0,"Anderson, Spencer B",36577,AE1,08:00 AM,09:20 AM,MW,2063,Business Instructional Fac
2017,Fall,ACCY,301,4,8,9,5,1,4,1,0,0,0,0,0,0,0,"Anderson, Spencer B",36577,AE1,08:00 AM,09:20 AM,MW,2063,Business Instructional Fac
2017,Fall,ACCY,301,1,8,2,6,3,6,0,0,1,0,0,0,0,1,"Wang, Zhiguang",36587,AE4,02:00 PM,03:20 PM,TR,3001,Business Instructional Fac
2017,Fall,ACCY,301,2,9,7,5,4,3,2,0,0,0,0,0,0,0,"Wang, Zhiguang",36587,AE4,02:00 PM,03:20 PM,TR,3001,Business Instructional Fac
2017,Fall,ACCY,301,0,2,6,6,7,8,1,0,0,0,0,0,1,0,"Sougiannis, Theodore",36592,AE6,12:30 PM,01:50 PM,MW,2005,Business Instructional Fac
2017,Fall,ACCY,301,0,6,6,5,6,4,2,2,1,0,0,0,0,0,"Wang, Zhiguang",36598,AE8,12:30 PM,01:50 PM,TR,3001,Business Instructional Fac
2017,Fall,ACCY,301,0,3,5,5,4,2,0,0,0,0,0,0,2,0,"Sougiannis, Theodore",49255,AEB,02:00 PM,03:20 PM,MW,2005,Business Instructional Fac
2017,Fall,ACCY,302,0,1,7,9,11,2,2,0,0,2,1,1,0,0,"Finnegan, Thomas",36610,AE1,08:00 AM,09:20 AM,TR,2005,Business Instructional Fac
2017,Fall,ACCY,302,0,7,14,7,7,2,0,0,0,0,0,0,0,0,"Finnegan, Thomas",36610,AE1,08:00 AM,09:20 AM,TR,2005,Business Instructional Fac
2017,Fall,ACCY,302,2,2,4,11,5,2,2,1,0,0,1,1,1,0,"Wu, Martin G",36618,AE3,03:30 PM,04:50 PM,TR,3003,Business Instructional Fac
2017,Fall,ACCY,302,6,6,10,4,5,4,0,0,1,0,0,0,0,1,"Wu, Martin G",36618,AE3,03:30 PM,04:50 PM,TR,3003,Business Instructional Fac
2017,Fall,ACCY,302,0,8,5,12,7,3,0,0,0,0,0,0,0,0,"Finnegan, Thomas",36680,AE5,11:00 AM,12:20 PM,TR,2005,Business Instructional Fac
2017,Fall,ACCY,302,6,1,5,6,1,5,5,0,2,0,0,0,0,0,"Wu, Martin G",36688,AE8,09:30 AM,10:50 AM,TR,3057,Business Instructional Fac
2017,Fall,ACCY,302,5,5,9,6,3,4,1,0,1,0,0,0,0,0,"Wu, Martin G",36688,AE8,09:30 AM,10:50 AM,TR,3057,Business Instructional Fac
2017,Fall,ACCY,303,1,1,3,4,3,3,5,1,4,0,0,2,0,0,"Zhu, Wei",36692,AE1,08:00 AM,09:20 AM,MW,152,Wohlers Hall
2017,Fall,ACCY,303,3,4,7,7,5,1,3,1,0,1,1,1,0,1,"Zhu, Wei",36692,AE1,08:00 AM,09:20 AM,MW,152,Wohlers Hall
2017,Fall,ACCY,303,2,8,13,2,9,1,0,1,0,0,0,0,0,0,"Brown, Timothy J",36701,AE3,11:00 AM,12:20 PM,MW,152,Wohlers Hall
2017,Fall,ACCY,303,1,12,11,3,3,3,0,2,0,0,0,1,0,0,"Brown, Timothy J",36701,AE3,11:00 AM,12:20 PM,MW,152,Wohlers Hall
2017,Fall,ACCY,303,6,5,7,11,4,2,0,0,1,0,0,0,0,0,"Zhu, Wei",49259,AE5,02:00 PM,03:20 PM,MW,152,Wohlers Hall
2017,Fall,ACCY,303,0,7,6,5,6,7,0,2,0,0,0,2,1,0,"Brown, Timothy J",36703,AE6,03:30 PM,04:50 PM,MW,152,Wohlers Hall
2017,Fall,ACCY,303,2,6,10,7,5,3,0,2,0,0,0,0,1,0,"Li, Wei",67818,AE7,11:00 AM,12:20 PM,MW,2005,Business Instructional Fac
2017,Fall,ACCY,304,0,6,4,11,5,2,1,1,5,1,1,1,0,0,"Koo, Seung Hyun",31317,AE1,08:00 AM,09:20 AM,TR,152,Wohlers Hall
2017,Fall,ACCY,304,0,12,8,9,4,2,2,1,0,1,0,0,0,0,"Koo, Seung Hyun",31317,AE1,08:00 AM,09:20 AM,TR,152,Wohlers Hall
2017,Fall,ACCY,304,0,17,3,14,4,1,1,0,0,0,0,0,0,0,"Koo, Seung Hyun",31317,AE1,08:00 AM,09:20 AM,TR,152,Wohlers Hall
2017,Fall,ACCY,304,0,2,10,9,8,3,2,0,0,0,0,1,1,0,"Wang, Wei",31320,AE4,03:30 PM,04:50 PM,TR,2057,Business Instructional Fac
2017,Fall,ACCY,304,0,6,12,19,0,2,0,0,0,0,0,0,0,0,"Wang, Wei",31320,AE4,03:30 PM,04:50 PM,TR,2057,Business Instructional Fac
2017,Fall,ACCY,304,0,8,11,11,2,4,1,0,0,0,0,1,0,0,"Wang, Wei",31320,AE4,03:30 PM,04:50 PM,TR,2057,Business Instructional Fac
2017,Fall,ACCY,312,0,21,0,0,7,0,0,4,0,0,1,0,1,0,"Holder, Daniel E",31321,A,08:00 AM,09:20 AM,MW,3003,Business Instructional Fac
2017,Fall,ACCY,312,0,13,0,8,13,0,1,2,0,0,0,0,0,0,"Holder, Charles B",31321,A,08:00 AM,09:20 AM,MW,3003,Business Instructional Fac
2017,Fall,ACCY,312,0,15,0,5,14,0,4,0,0,0,0,0,0,0,"Holder, Charles B",31321,A,08:00 AM,09:20 AM,MW,3003,Business Instructional Fac
2017,Fall,ACCY,312,0,26,0,0,10,0,0,0,0,0,2,0,0,0,"Holder, Daniel E",31321,A,08:00 AM,09:20 AM,MW,3003,Business Instructional Fac
2017,Fall,ACCY,312,0,6,6,1,7,6,1,2,1,0,0,0,0,1,"Hutchens, Matthew",31333,E,08:00 AM,09:20 AM,TR,2001,Business Instructional Fac
2017,Fall,ACCY,312,2,16,3,2,8,7,0,0,0,0,0,0,0,0,"Hutchens, Matthew",31333,E,08:00 AM,09:20 AM,TR,2001,Business Instructional Fac
2017,Fall,ACCY,312,1,9,5,6,5,7,0,0,0,0,1,0,0,0,"Hutchens, Matthew",31333,E,08:00 AM,09:20 AM,TR,2001,Business Instructional Fac
2017,Fall,ACCY,405,0,1,7,9,3,4,2,0,0,0,0,0,0,0,"Bauer, Timothy D",36758,AE2,02:00 PM,03:20 PM,MW,3003,Business Instructional Fac
2017,Fall,ACCY,405,0,5,11,12,3,3,1,0,0,0,0,0,0,0,"Bauer, Timothy D",36758,AE2,02:00 PM,03:20 PM,MW,3003,Business Instructional Fac
2017,Fall,ACCY,405,1,2,10,7,2,4,0,0,0,0,0,0,0,0,"Bauer, Timothy D",36758,AE2,02:00 PM,03:20 PM,MW,3003,Business Instructional Fac
2017,Fall,ACCY,410,3,4,4,6,8,3,2,2,1,0,0,0,1,1,"Steward, Cynthia G",61231,B3,09:30 AM,10:50 AM,TR,3003,Business Instructional Fac
2017,Fall,ACCY,410,6,9,5,6,5,3,0,1,0,0,0,0,0,1,"Steward, Cynthia G",61231,B3,09:30 AM,10:50 AM,TR,3003,Business Instructional Fac
2017,Fall,ACCY,410,4,8,7,6,4,4,1,1,0,0,0,0,0,0,"Kustanovich, Michael",62730,D3,11:00 AM,12:20 PM,MW,3001,Business Instructional Fac
2017,Fall,ACCY,410,0,14,7,4,5,5,1,1,0,0,0,0,0,0,"Kustanovich, Michael",62730,D3,11:00 AM,12:20 PM,MW,3001,Business Instructional Fac
2017,Fall,ACCY,410,1,8,4,2,5,4,2,2,0,0,0,0,1,0,"Kustanovich, Michael",62730,D3,11:00 AM,12:20 PM,MW,3001,Business Instructional Fac
2017,Fall,ACCY,415,0,11,5,8,3,1,0,0,1,0,0,0,0,0,"Ciconte, William",29676,AE1,02:00 PM,03:20 PM,MW,1025,Business Instructional Fac
2017,Fall,ACCY,415,0,5,1,6,6,6,2,3,0,1,0,0,0,0,"Ciconte, William",29676,AE1,02:00 PM,03:20 PM,MW,1025,Business Instructional Fac
2017,Fall,ACCY,415,0,9,4,5,11,0,1,1,0,0,0,0,0,0,"Ciconte, William",29676,AE1,02:00 PM,03:20 PM,MW,1025,Business Instructional Fac
2017,Fall,ACCY,451,4,6,5,14,4,3,4,0,0,0,0,0,0,0,"Donohoe, Michael P",49130,A3,11:00 AM,12:20 PM,TR,2001,Business Instructional Fac
2017,Fall,ACCY,451,5,12,5,4,6,3,1,0,0,0,1,0,0,0,"Donohoe, Michael P",49130,A3,11:00 AM,12:20 PM,TR,2001,Business Instructional Fac
2017,Fall,ACCY,451,0,4,4,9,8,0,0,0,0,0,0,0,0,0,"Sternburg, Thomas",62733,C3,02:00 PM,03:20 PM,TR,2063,Business Instructional Fac
2017,Fall,ACCY,451,3,7,8,6,5,2,0,0,1,0,0,0,0,0,"Donohoe, Michael P",63119,D3,08:00 AM,09:20 AM,TR,2057,Business Instructional Fac
2017,Fall,ACCY,500,10,12,8,6,12,7,0,0,0,0,0,0,0,0,"Augusto Sampaio, Gerlando",49761,ADV,02:00 PM,03:20 PM,TR,241,Wohlers Hall
2017,Fall,ACCY,500,6,5,9,7,5,4,0,0,0,0,0,0,0,0,"Augusto Sampaio, Gerlando",49761,ADV,02:00 PM,03:20 PM,TR,241,Wohlers Hall
2017,Fall,ACCY,500,3,20,4,1,4,9,4,1,0,0,0,0,0,0,"Zhang, Li",62025,MSB,12:30 PM,01:50 PM,TR,2057,Business Instructional Fac
2017,Fall,ACCY,500,9,11,7,11,10,6,0,0,0,0,0,0,0,0,"Augusto Sampaio, Gerlando",49763,MSF,03:30 PM,04:50 PM,MW,3057,Business Instructional Fac
2017,Fall,ACCY,501,0,6,8,5,2,1,1,0,0,0,0,0,0,0,"Davis, Gregory L",29678,DA1,ARRANGED,,,,
2017,Fall,ACCY,501,2,4,8,4,3,1,0,0,0,0,0,0,0,0,"Davis, Gregory L",29678,DA1,ARRANGED,,,,
2017,Fall,ACCY,502,12,7,9,2,1,0,1,1,0,0,0,0,0,0,"Schwartz, Rachel",29680,A,09:30 AM,10:50 AM,MW,3057,Business Instructional Fac
2017,Fall,ACCY,502,8,11,11,2,0,1,0,0,0,0,0,0,0,0,"Schwartz, Rachel",29680,A,09:30 AM,10:50 AM,MW,3057,Business Instructional Fac
2017,Fall,ACCY,502,4,8,10,7,3,0,0,0,0,0,0,0,0,0,"Schwartz, Rachel",29680,A,09:30 AM,10:50 AM,MW,3057,Business Instructional Fac
2017,Fall,ACCY,503,10,11,4,2,0,0,0,0,0,0,0,0,0,0,"Chandler, John S",31335,A,09:30 AM,10:50 AM,MW,1025,Business Instructional Fac
2017,Fall,ACCY,503,0,160,104,82,69,14,6,5,0,0,0,0,0,5,"Hecht, Gary W",66973,IMB,ARRANGED,,,,
2017,Fall,ACCY,503,0,17,9,6,13,2,0,0,0,0,0,0,0,0,"Hecht, Gary W",66973,IMB,ARRANGED,,,,
2017,Fall,ACCY,504,0,2,7,11,3,3,0,0,0,0,0,0,0,0,"Chatterton, Angel",56299,A,08:00 AM,09:20 AM,TR,1025,Business Instructional Fac
2017,Fall,ACCY,504,0,0,12,20,2,0,0,0,0,0,0,0,0,0,"Chatterton, Angel",56299,A,08:00 AM,09:20 AM,TR,1025,Business Instructional Fac
2017,Fall,ACCY,504,3,15,3,3,15,0,0,0,0,0,0,0,0,0,"Peecher, Mark E",64875,C,11:00 AM,12:20 PM,TR,3063,Business Instructional Fac
2017,Fall,ACCY,505,1,5,13,13,2,3,0,0,0,0,0,1,0,0,"Chatterton, Angel",31339,A,12:30 PM,01:50 PM,TR,3063,Business Instructional Fac
2017,Fall,ACCY,505,0,20,0,0,8,0,0,2,0,0,0,0,0,0,"Holder, Daniel E",31341,B,02:00 PM,03:20 PM,TR,3063,Business Instructional Fac
2017,Fall,ACCY,505,0,21,0,0,7,0,0,2,0,0,0,0,0,0,"Holder, Daniel E",31341,B,02:00 PM,03:20 PM,TR,3063,Business Instructional Fac
2017,Fall,ACCY,505,1,18,0,7,5,1,0,0,0,0,0,0,0,0,"Holder, Charles B",31341,B,02:00 PM,03:20 PM,TR,3063,Business Instructional Fac
2017,Fall,ACCY,510,4,13,0,4,6,2,0,1,0,0,0,0,0,0,"Steward, Cynthia G",49275,D,02:00 PM,03:20 PM,TR,2005,Business Instructional Fac
2017,Fall,ACCY,510,4,9,7,2,5,4,0,0,0,0,0,0,0,0,"Hepp, John",61974,E,12:30 PM,01:50 PM,TR,2011,Business Instructional Fac
2017,Fall,ACCY,510,3,7,8,4,7,1,0,0,0,0,0,0,0,0,"Hepp, John",61974,E,12:30 PM,01:50 PM,TR,2011,Business Instructional Fac
2017,Fall,ACCY,510,5,14,0,4,6,2,1,1,0,0,0,0,0,0,"Steward, Cynthia G",63121,G,03:30 PM,04:50 PM,TR,2005,Business Instructional Fac
2017,Fall,ACCY,512,5,8,4,8,0,0,0,0,0,0,0,0,0,0,"Du, Fei",51813,A,11:00 AM,12:20 PM,TR,2063,Business Instructional Fac
2017,Fall,ACCY,515,0,4,6,12,4,4,0,0,0,0,0,0,0,0,"Zhou, Yuepin",46977,A,02:00 PM,03:20 PM,MW,3041,Business Instructional Fac
2017,Fall,ACCY,515,0,6,6,11,5,3,0,0,0,0,0,0,0,0,"Zhou, Yuepin",46977,A,02:00 PM,03:20 PM,MW,3041,Business Instructional Fac
2017,Fall,ACCY,515,0,2,9,7,6,2,1,0,0,0,0,0,0,0,"Zhou, Yuepin",46977,A,02:00 PM,03:20 PM,MW,3041,Business Instructional Fac
2017,Fall,ACCY,517,0,6,4,3,10,1,0,0,0,0,0,0,0,0,"Ibrahim, Adel Nematallah",31373,A,08:00 AM,09:20 AM,MW,3009,Business Instructional Fac
2017,Fall,ACCY,517,0,12,6,1,7,1,0,0,0,0,0,0,0,0,"Ibrahim, Adel Nematallah",31373,A,08:00 AM,09:20 AM,MW,3009,Business Instructional Fac
2017,Fall,ACCY,551,0,2,2,11,12,0,0,0,0,0,0,0,0,0,"Sternburg, Thomas",31381,A,08:00 AM,09:20 AM,TR,3001,Business Instructional Fac
2017,Fall,ACCY,552,4,7,7,2,3,2,0,0,0,0,0,0,1,0,"Hart, Michael T",44169,CHI,ARRANGED,,,,
2017,Fall,ACCY,554,2,3,3,6,9,2,0,0,0,0,0,0,0,0,"Engle, Howard S",60931,CHI,ARRANGED,,,,
2017,Fall,ACCY,556,0,6,9,11,3,0,0,0,0,0,0,0,0,0,"Chorvat, Elizabeth A",54570,A,12:30 PM,01:50 PM,MW,3063,Business Instructional Fac
2017,Fall,ACCY,556,2,9,8,7,0,0,0,0,0,0,0,0,0,0,"Chorvat, Elizabeth A",54570,A,12:30 PM,01:50 PM,MW,3063,Business Instructional Fac
2017,Fall,ACCY,558,3,12,5,1,4,0,0,0,0,0,0,0,1,0,"Mudd, Gregory L",60932,CHI,ARRANGED,,,,
2017,Fall,ACCY,570,13,102,11,5,3,1,1,2,0,0,0,0,0,0,"Brunner, Robert J",66737,AE1,ARRANGED,,,,
2017,Fall,ACCY,571,0,47,39,17,23,4,1,4,0,2,1,0,0,0,"Brunner, Robert J",66737,AE1,ARRANGED,,,,
2017,Fall,ACE,100,1,0,1,1,5,3,0,4,3,2,0,0,2,0,"Gundersen, Lisa C",36724,AD1,01:00 PM,01:50 PM,R,22,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,100,0,2,2,1,3,0,2,3,3,2,0,1,4,0,"Gundersen, Lisa C",36724,AD1,01:00 PM,01:50 PM,R,22,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,100,0,1,0,4,4,3,3,2,2,1,3,0,0,0,"Gundersen, Lisa C",36724,AD1,01:00 PM,01:50 PM,R,22,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,100,2,3,2,2,6,1,1,1,4,2,1,2,0,0,"Gundersen, Lisa C",36724,AD1,01:00 PM,01:50 PM,R,22,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,100,0,4,2,4,4,1,1,2,3,0,4,1,2,0,"Gundersen, Lisa C",36724,AD1,01:00 PM,01:50 PM,R,22,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,20,0,0,4,0,0,1,0,0,0,0,1,0,"Rogalla, Valerie",36745,A,08:00 AM,09:50 AM,W,30,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,15,0,0,5,0,0,2,0,0,1,0,3,1,"Lo, Alexander C",36736,C1,10:00 AM,11:50 AM,M,30,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,17,0,0,5,0,0,1,0,0,0,0,1,1,"Rogalla, Valerie",36747,C2,10:00 AM,11:50 AM,W,30,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,19,0,0,6,0,0,1,0,0,1,0,0,0,"Lo, Alexander C",36749,E,01:00 PM,02:50 PM,W,23,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,19,0,0,6,0,0,0,0,0,0,0,0,0,"Lo, Alexander C",36749,E,01:00 PM,02:50 PM,W,23,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,23,0,0,3,0,0,0,0,0,0,0,0,0,"Lo, Alexander C",36749,E,01:00 PM,02:50 PM,W,23,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,14,0,0,8,0,0,1,0,0,1,0,0,1,"Lo, Alexander C",36749,E,01:00 PM,02:50 PM,W,23,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,39,0,0,6,0,0,1,0,0,1,0,0,1,"Rogalla, Valerie",36751,L2,08:00 AM,09:50 AM,R,,
2017,Fall,ACE,161,0,19,0,0,3,0,0,4,0,0,0,0,1,0,"Lo, Alexander C",36741,N1,10:00 AM,11:50 AM,T,30,"ACES Lib, Info & Alum Ctr"
2017,Fall,ACE,161,0,36,0,0,6,0,0,1,0,0,1,0,1,1,"Rogalla, Valerie",36752,N2,10:00 AM,11:50 AM,R,,
2017,Fall,ACE,161,0,16,0,0,3,0,0,5,0,0,0,0,0,0,"Rogalla, Valerie",36752,N2,10:00 AM,11:50 AM,R,,
2017,Fall,ACE,161,0,19,0,0,5,0,0,0,0,0,0,0,0,0,"Rogalla, Valerie",36752,N2,10:00 AM,11:50 AM,R,,
